success,spl,Ospl,distance_to_goal,id,island,island_area,long_memory_query,working_memory_query,search_point
0.0,0.0,0.0,16.545700073242188,QUCTc6BB5sX,0,299.954345703125,0,2,2
0.0,0.0,0.0,25.95883560180664,QUCTc6BB5sX,0,299.954345703125,0,7,7
1.0,0.17836420930966151,0.17836420930966151,2.7907347679138184,QUCTc6BB5sX,0,299.954345703125,0,2,2
0.0,0.0,0.0,3.048534393310547,QUCTc6BB5sX,0,299.954345703125,0,4,4
0.0,0.0,0.0,3.572004556655884,2azQ1b91cZZ,0,287.629638671875,0,6,6
0.0,0.0,0.0,11.878681182861328,2azQ1b91cZZ,0,287.629638671875,0,4,4
0.0,0.0,0.0,18.86264991760254,2azQ1b91cZZ,0,287.629638671875,0,1,1
0.0,0.0,0.0,28.988075256347656,2azQ1b91cZZ,0,287.629638671875,0,8,8
0.0,0.0,0.0,31.612781524658203,2azQ1b91cZZ,0,287.629638671875,0,5,5
0.0,0.0,0.0,4.708411693572998,2azQ1b91cZZ,0,287.629638671875,0,5,5
0.0,0.0,0.0,23.688282012939453,2azQ1b91cZZ,0,287.629638671875,0,10,10
0.0,0.0,0.0,4.628300666809082,zsNo4HB9uLZ,0,109.55327606201172,0,8,8
0.0,0.0,0.0,7.290037631988525,zsNo4HB9uLZ,0,109.55327606201172,0,2,2
1.0,0.8294054342641671,0.8294054342641671,1.5437345504760742,zsNo4HB9uLZ,0,109.55327606201172,0,2,2
0.0,0.0,0.0,10.891073226928711,zsNo4HB9uLZ,0,109.55327606201172,0,3,3
0.0,0.0,0.0,3.006735324859619,zsNo4HB9uLZ,0,109.55327606201172,0,10,10
0.0,0.0,0.0,16.330589294433594,zsNo4HB9uLZ,0,109.55327606201172,0,6,6
0.0,0.0,0.0,15.732044219970703,zsNo4HB9uLZ,0,109.55327606201172,0,2,2
0.0,0.0,0.0,8.521930694580078,zsNo4HB9uLZ,0,109.55327606201172,0,6,6
0.0,0.0,0.0,28.07318115234375,Z6MFQCViBuw,0,402.77545166015625,0,4,4
0.0,0.0,0.0,5.2470221519470215,Z6MFQCViBuw,0,402.77545166015625,0,3,3
0.0,0.0,0.0,8.737378120422363,Z6MFQCViBuw,0,402.77545166015625,0,4,4
0.0,0.0,0.0,29.801902770996094,Z6MFQCViBuw,0,402.77545166015625,0,2,2
0.0,0.0,0.0,17.167526245117188,Z6MFQCViBuw,0,402.77545166015625,0,5,5
0.0,0.0,0.0,22.37053680419922,Z6MFQCViBuw,0,402.77545166015625,0,8,8
0.0,0.0,0.0,21.78943634033203,Z6MFQCViBuw,0,402.77545166015625,0,1,1
0.0,0.0,0.0,6.444291114807129,oLBMNvg9in8,0,143.6818084716797,0,7,7
0.0,0.0,0.0,6.501626491546631,oLBMNvg9in8,0,143.6818084716797,0,6,6
0.0,0.0,0.0,10.466118812561035,oLBMNvg9in8,0,143.6818084716797,0,4,4
0.0,0.0,0.0,15.244794845581055,oLBMNvg9in8,0,143.6818084716797,0,5,5
1.0,1.0,1.0,2.4764580726623535,oLBMNvg9in8,0,143.6818084716797,0,3,3
1.0,0.7642323942522204,0.7642323942522204,1.0610878467559814,oLBMNvg9in8,0,143.6818084716797,0,2,2
1.0,0.3533999328440011,0.3533999328440011,0.47673654556274414,oLBMNvg9in8,0,143.6818084716797,0,4,4
0.0,0.0,0.0,3.598853349685669,oLBMNvg9in8,0,143.6818084716797,0,5,5
0.0,0.0,0.0,7.205840110778809,oLBMNvg9in8,0,143.6818084716797,0,3,3
0.0,0.0,0.0,8.351134300231934,oLBMNvg9in8,0,143.6818084716797,0,5,5
0.0,0.0,0.0,6.507505416870117,TbHJrupSAjP,0,226.20193481445312,0,5,5
0.0,0.0,0.0,7.34684944152832,TbHJrupSAjP,0,226.20193481445312,0,7,7
0.0,0.0,0.0,3.9876272678375244,TbHJrupSAjP,0,226.20193481445312,0,6,6
0.0,0.0,0.0,8.875598907470703,QUCTc6BB5sX,0,299.954345703125,0,3,3
1.0,0.270476744532413,0.270476744532413,0.7057943344116211,QUCTc6BB5sX,0,299.954345703125,0,5,5
0.0,0.0,0.0,21.718061447143555,QUCTc6BB5sX,0,299.954345703125,0,3,3
0.0,0.0,0.0,12.355841636657715,QUCTc6BB5sX,1,170.06137084960938,0,4,4
0.0,0.0,0.0,12.907894134521484,QUCTc6BB5sX,0,299.954345703125,0,4,4
1.0,0.054952541379011344,0.054952541379011344,1.558035969734192,QUCTc6BB5sX,0,299.954345703125,0,6,6
0.0,0.0,0.0,34.350059509277344,QUCTc6BB5sX,0,299.954345703125,0,7,7
0.0,0.0,0.0,24.69524383544922,2azQ1b91cZZ,0,287.629638671875,0,9,9
1.0,0.07988224569254034,0.07988224569254034,0.6250370740890503,2azQ1b91cZZ,0,287.629638671875,0,6,6
0.0,0.0,0.0,13.96095085144043,2azQ1b91cZZ,0,287.629638671875,0,4,4
0.0,0.0,0.0,22.0291805267334,2azQ1b91cZZ,0,287.629638671875,0,7,7
0.0,0.0,0.0,18.734113693237305,2azQ1b91cZZ,0,287.629638671875,0,3,3
0.0,0.0,0.0,3.8457329273223877,zsNo4HB9uLZ,0,109.55327606201172,0,7,7
0.0,0.0,0.0,9.436582565307617,zsNo4HB9uLZ,0,109.55327606201172,0,5,5
0.0,0.0,0.0,4.28143835067749,zsNo4HB9uLZ,0,109.55327606201172,0,7,7
